timestamp,log_type,message,stacktrace
243.4964,Log,{"Data":{"ActiveGraph":"None"}"Options":{}"MessageType":1"OpCode":"VisualizationInfo"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
243.5562,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
246.5602,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
247.38,Log,[BaseObjectSlot] -> OnTriggerEnter SlottableObject 1CmSphereDummy(Clone),UnityEngine.Debug:Log (object).  BaseObjectSlot:OnTriggerEnter (UnityEngine.Collider) (at Assets/[alreyl]OrderingMinigame/BaseObjectSlot.cs:11).  
247.38,Log,[BaseObjectSlot] New slottable object 1CmSphereDummy(Clone) entered the slot.,UnityEngine.Debug:Log (object).  BaseObjectSlot:OnTriggerEnter (UnityEngine.Collider) (at Assets/[alreyl]OrderingMinigame/BaseObjectSlot.cs:19).  
247.38,Warning,Experimental condition on prebloxk beginSIZE_AND_VIBRATION. Success True,UnityEngine.Debug:LogWarning (object).  ExperimentSetup:PreBlockBegin (UXF.Block) (at Assets/ExperimentSetup.cs:184).  UnityEngine.Events.UnityEvent`1<UXF.Block>:Invoke (UXF.Block).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:177).  ExperimentSetup:EndTrial () (at Assets/ExperimentSetup.cs:393).  UnityEngine.Events.UnityEvent`1<UnityEngine.GameObject>:Invoke (UnityEngine.GameObject).  BaseObjectSlot:OnTriggerEnter (UnityEngine.Collider) (at Assets/[alreyl]OrderingMinigame/BaseObjectSlot.cs:23).  
247.38,Log, [UXF][@alreylz] -> Pre-Bloque #4,UnityEngine.Debug:Log (object).  ExperimentSetup:PreBlockBegin (UXF.Block) (at Assets/ExperimentSetup.cs:190).  UnityEngine.Events.UnityEvent`1<UXF.Block>:Invoke (UXF.Block).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:177).  ExperimentSetup:EndTrial () (at Assets/ExperimentSetup.cs:393).  UnityEngine.Events.UnityEvent`1<UnityEngine.GameObject>:Invoke (UnityEngine.GameObject).  BaseObjectSlot:OnTriggerEnter (UnityEngine.Collider) (at Assets/[alreyl]OrderingMinigame/BaseObjectSlot.cs:23).  
247.38,Log,[UFX] OnPreBlockBegin executed for Block 4,UnityEngine.Debug:Log (object).  UXF.Session/<>c:<Begin>b__72_0 (UXF.Block) (at Assets/UXF/Scripts/Session.cs:351).  UnityEngine.Events.UnityEvent`1<UXF.Block>:Invoke (UXF.Block).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:177).  ExperimentSetup:EndTrial () (at Assets/ExperimentSetup.cs:393).  UnityEngine.Events.UnityEvent`1<UnityEngine.GameObject>:Invoke (UnityEngine.GameObject).  BaseObjectSlot:OnTriggerEnter (UnityEngine.Collider) (at Assets/[alreyl]OrderingMinigame/BaseObjectSlot.cs:23).  
247.38,Log,[NodeInteractionMonitor] Trial 6 end ,UnityEngine.Debug:Log (object).  NodeInteractionMonitor:TrialEnd (UXF.Trial) (at Assets/[1]MainScenes/Experimento2/NodeInteractionMonitor.cs:252).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:183).  ExperimentSetup:EndTrial () (at Assets/ExperimentSetup.cs:393).  UnityEngine.Events.UnityEvent`1<UnityEngine.GameObject>:Invoke (UnityEngine.GameObject).  BaseObjectSlot:OnTriggerEnter (UnityEngine.Collider) (at Assets/[alreyl]OrderingMinigame/BaseObjectSlot.cs:23).  
247.38,Log,CORRECCION = 1 ,UnityEngine.Debug:Log (object).  TaskAssessMonitor:TrialCompletion (UnityEngine.GameObject) (at Assets/[1]MainScenes/Experimento2/TaskAssessMonitor.cs:73).  UnityEngine.Events.UnityEvent`1<UnityEngine.GameObject>:Invoke (UnityEngine.GameObject).  BaseObjectSlot:OnTriggerEnter (UnityEngine.Collider) (at Assets/[alreyl]OrderingMinigame/BaseObjectSlot.cs:23).  
248.4845,Warning,Couldn't generate an appropiate WS Message from UserPerformanceMessageGen. The required scripts used to obtain data may be unavailable.,UnityEngine.Debug:LogWarning (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:509).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
248.4967,Log,{"Data":{"ActiveGraph":"None"}"Options":{}"MessageType":1"OpCode":"VisualizationInfo"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
249.5615,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
251.6145,Log,WebsocketGameMonitor User View Broadcasting halted. Trying again in 4 seconds.,UnityEngine.Debug:Log (object).  WebsocketGameMonitor/<BroadcastUserGameView>d__25:MoveNext () (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:341).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
251.6145,Log,WebsocketGameMonitor PosRot Broadcasting halted. Trying again in 4 seconds.,UnityEngine.Debug:Log (object).  WebsocketGameMonitor/<BroadcastUserPosAndRot>d__24:MoveNext () (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:280).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
252.5657,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
253.4972,Log,{"Data":{"ActiveGraph":"None"}"Options":{}"MessageType":1"OpCode":"VisualizationInfo"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
255.5676,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
256.4873,Warning,Couldn't generate an appropiate WS Message from UserPerformanceMessageGen. The required scripts used to obtain data may be unavailable.,UnityEngine.Debug:LogWarning (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:509).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
258.4998,Log,{"Data":{"ActiveGraph":"None"}"Options":{}"MessageType":1"OpCode":"VisualizationInfo"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
258.5708,Log,{"Data":{"CurrentSceneName":"Experiment2""AntilatencyDevices":"[]"}"Options":{}"MessageType":1"OpCode":"GeneralStatus"},UnityEngine.Debug:Log (object).  WebsocketGameMonitor:GenerateWebsocketMessageFromGeneratorFunction (WSMessageTypestringSystem.Reflection.MethodInfo) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:524).  WebsocketGameMonitor:TrySendWebsocketMessageBuiltFromGenerator (object[]) (at Assets/alreylz/Networking/MessageTypes/WebsocketGameMonitor.cs:476).  coredamnwork.Executer/<Repeating>d__10:MoveNext () (at Assets/alreylz/Utils/Utils.cs:383).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
261.1456,Log,[@alreylz][TrialBegin()]Trial 1 from UXF.Block starting,UnityEngine.Debug:Log (object).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:257).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
261.1456,Warning,You are unitializing an Object Pool [[@]>ExperimentNodesParent] more than once. Be careful.,UnityEngine.Debug:LogWarningFormat (stringobject[]).  ObjectPool:InitPool (UnityEngine.GameObjectuintUnityEngine.Transform) (at Assets/alreylz/Utils/ObjectPool.cs:47).  TrialManager:GenerateBlock3DElems () (at Assets/TrialManager.cs:99).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:261).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
261.1456,Log,1CmSphereDummy(Clone) - has assigned value of 1.92 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
261.1456,Log,1CmSphereDummy(Clone) - has assigned value of 1.91 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
261.1456,Log,1CmSphereDummy(Clone) - has assigned value of 1.9 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
261.1456,Log,1CmSphereDummy(Clone) - has assigned value of 1.76 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
261.1456,Log,1CmSphereDummy(Clone) - has assigned value of 1.75 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
261.1456,Log,1CmSphereDummy(Clone) - has assigned value of 1.7 ,UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/TrialManager.cs:172).  ExperimentSetup:TrialBegin (UXF.Trial) (at Assets/ExperimentSetup.cs:267).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  ExperimentSetup:ManualBlockStart () (at Assets/ExperimentSetup.cs:250).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
